ranking_id,country_id,region_id,indicator_id,year,value,unit,within_country_rank,within_country_count,ranking_type,interpretation_boundary
"poland_regional_population_2023_poland_silesian","poland","poland_silesian","regional_population","2023","4245283","人","2","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_gdp_2023_poland_silesian","poland","poland_silesian","regional_gdp","2023","89134.3","百万欧元","2","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_gdp_per_capita_2023_poland_silesian","poland","poland_silesian","regional_gdp_per_capita","2023","20996","欧元","4","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_population_2024_poland_silesian","poland","poland_silesian","regional_population","2024","4217521","人","2","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_gdp_2024_poland_silesian","poland","poland_silesian","regional_gdp","2024","97391.41","百万欧元","2","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_gdp_per_capita_2024_poland_silesian","poland","poland_silesian","regional_gdp_per_capita","2024","23092","欧元","4","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_population_2021_poland_swietokrzyskie","poland","poland_swietokrzyskie","regional_population","2021","1154493","人","13","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_gdp_2021_poland_swietokrzyskie","poland","poland_swietokrzyskie","regional_gdp","2021","13562.94","百万欧元","13","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_gdp_per_capita_2021_poland_swietokrzyskie","poland","poland_swietokrzyskie","regional_gdp_per_capita","2021","11748","欧元","13","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_population_2022_poland_swietokrzyskie","poland","poland_swietokrzyskie","regional_population","2022","1142718","人","13","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_gdp_2022_poland_swietokrzyskie","poland","poland_swietokrzyskie","regional_gdp","2022","14758.27","百万欧元","14","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_gdp_per_capita_2022_poland_swietokrzyskie","poland","poland_swietokrzyskie","regional_gdp_per_capita","2022","12915","欧元","13","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_population_2023_poland_swietokrzyskie","poland","poland_swietokrzyskie","regional_population","2023","1133097","人","13","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_gdp_2023_poland_swietokrzyskie","poland","poland_swietokrzyskie","regional_gdp","2023","17069.89","百万欧元","13","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_gdp_per_capita_2023_poland_swietokrzyskie","poland","poland_swietokrzyskie","regional_gdp_per_capita","2023","15065","欧元","13","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_population_2024_poland_swietokrzyskie","poland","poland_swietokrzyskie","regional_population","2024","1123153","人","13","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_gdp_2024_poland_swietokrzyskie","poland","poland_swietokrzyskie","regional_gdp","2024","19642.22","百万欧元","13","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_gdp_per_capita_2024_poland_swietokrzyskie","poland","poland_swietokrzyskie","regional_gdp_per_capita","2024","17488","欧元","13","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_population_2021_poland_warmian_masurian","poland","poland_warmian_masurian","regional_population","2021","1322861","人","12","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_gdp_2021_poland_warmian_masurian","poland","poland_warmian_masurian","regional_gdp","2021","14993.55","百万欧元","12","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_gdp_per_capita_2021_poland_warmian_masurian","poland","poland_warmian_masurian","regional_gdp_per_capita","2021","11334","欧元","15","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_population_2022_poland_warmian_masurian","poland","poland_warmian_masurian","regional_population","2022","1311843","人","12","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_gdp_2022_poland_warmian_masurian","poland","poland_warmian_masurian","regional_gdp","2022","16570.28","百万欧元","12","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_gdp_per_capita_2022_poland_warmian_masurian","poland","poland_warmian_masurian","regional_gdp_per_capita","2022","12631","欧元","14","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_population_2023_poland_warmian_masurian","poland","poland_warmian_masurian","regional_population","2023","1303380","人","12","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_gdp_2023_poland_warmian_masurian","poland","poland_warmian_masurian","regional_gdp","2023","18580.85","百万欧元","12","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_gdp_per_capita_2023_poland_warmian_masurian","poland","poland_warmian_masurian","regional_gdp_per_capita","2023","14256","欧元","15","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_population_2024_poland_warmian_masurian","poland","poland_warmian_masurian","regional_population","2024","1294712","人","12","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_gdp_2024_poland_warmian_masurian","poland","poland_warmian_masurian","regional_gdp","2024","20993.87","百万欧元","12","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_gdp_per_capita_2024_poland_warmian_masurian","poland","poland_warmian_masurian","regional_gdp_per_capita","2024","16215","欧元","15","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_population_2021_poland_greater_poland","poland","poland_greater_poland","regional_population","2021","3455384","人","3","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_gdp_2021_poland_greater_poland","poland","poland_greater_poland","regional_gdp","2021","57535.59","百万欧元","3","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_gdp_per_capita_2021_poland_greater_poland","poland","poland_greater_poland","regional_gdp_per_capita","2021","16651","欧元","3","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_population_2022_poland_greater_poland","poland","poland_greater_poland","regional_population","2022","3449874","人","3","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_gdp_2022_poland_greater_poland","poland","poland_greater_poland","regional_gdp","2022","64702.82","百万欧元","3","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_gdp_per_capita_2022_poland_greater_poland","poland","poland_greater_poland","regional_gdp_per_capita","2022","18755","欧元","3","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_population_2023_poland_greater_poland","poland","poland_greater_poland","regional_population","2023","3444228","人","3","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_gdp_2023_poland_greater_poland","poland","poland_greater_poland","regional_gdp","2023","73882.14","百万欧元","3","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_gdp_per_capita_2023_poland_greater_poland","poland","poland_greater_poland","regional_gdp_per_capita","2023","21451","欧元","3","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_population_2024_poland_greater_poland","poland","poland_greater_poland","regional_population","2024","3438504","人","3","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_gdp_2024_poland_greater_poland","poland","poland_greater_poland","regional_gdp","2024","83567.32","百万欧元","3","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"poland_regional_gdp_per_capita_2024_poland_greater_poland","poland","poland_greater_poland","regional_gdp_per_capita","2024","24303","欧元","3","16","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
